Match ID,Team 1,Team 2,Team A,Team B,Map Name,Team 1 Score,Team 2 Score,Team 1 Attack Rounds,Team 1 Defense Rounds,Team 1 Overtime Rounds,Team 2 Attack Rounds,Team 2 Defense Rounds,Team 2 Overtime Rounds,Map Index,Side Picker,Side Picked,Overtime
285,Team Secret,Gen.G,Team Secret,Gen.G,Ascent,13,8,5,8,0,4,4,0,2,Team Secret,Defense,0
286,ZETA DIVISION,Team Secret,Team Secret,ZETA DIVISION,Lotus,13,9,9,4,0,6,3,0,1,ZETA DIVISION,Attack,0
286,ZETA DIVISION,Team Secret,Team Secret,ZETA DIVISION,Fracture,13,7,7,6,0,6,1,0,2,Team Secret,Attack,0
287,Rex Regum Qeon,Gen.G,Rex Regum Qeon,Gen.G,Haven,6,13,4,2,0,5,8,0,1,Gen.G,Defense,0
287,Rex Regum Qeon,Gen.G,Rex Regum Qeon,Gen.G,Lotus,13,2,10,3,0,0,2,0,2,Rex Regum Qeon,Attack,0
287,Rex Regum Qeon,Gen.G,Rex Regum Qeon,Gen.G,Ascent,7,13,4,3,0,9,4,0,3,Rex Regum Qeon,Defense,0
288,Team Secret,Gen.G,Team Secret,Gen.G,Haven,10,13,3,7,0,4,9,0,1,Gen.G,Defense,0
288,Team Secret,Gen.G,Team Secret,Gen.G,Pearl,13,11,5,8,0,4,7,0,2,Team Secret,Attack,0
288,Team Secret,Gen.G,Team Secret,Gen.G,Ascent,13,2,10,3,0,0,2,0,3,Gen.G,Defense,0
288,Team Secret,Gen.G,Team Secret,Gen.G,Lotus,13,6,10,3,0,4,2,0,4,Team Secret,Attack,0
289,ZETA DIVISION,Team Secret,ZETA DIVISION,Team Secret,Fracture,14,12,5,7,2,5,7,0,1,Team Secret,Attack,1
289,ZETA DIVISION,Team Secret,ZETA DIVISION,Team Secret,Ascent,9,13,3,6,0,6,7,0,2,ZETA DIVISION,Defense,0
289,ZETA DIVISION,Team Secret,ZETA DIVISION,Team Secret,Split,13,7,10,3,0,5,2,0,3,Team Secret,Defense,0
289,ZETA DIVISION,Team Secret,ZETA DIVISION,Team Secret,Lotus,13,6,7,6,0,1,5,0,4,ZETA DIVISION,Attack,0
290,Team Heretics,KOI,KOI,Team Heretics,Fracture,8,13,7,1,0,8,5,0,1,Team Heretics,Attack,0
290,Team Heretics,KOI,KOI,Team Heretics,Pearl,13,10,4,9,0,2,8,0,2,KOI,Defense,0
290,Team Heretics,KOI,KOI,Team Heretics,Haven,6,13,4,2,0,5,8,0,3,KOI,Defense,0
291,BBL Esports,Karmine Corp,BBL Esports,Karmine Corp,Haven,14,12,4,8,2,4,8,0,1,Karmine Corp,Defense,1
291,BBL Esports,Karmine Corp,BBL Esports,Karmine Corp,Lotus,9,13,5,4,0,6,7,0,2,BBL Esports,Attack,0
291,BBL Esports,Karmine Corp,BBL Esports,Karmine Corp,Bind,12,14,7,5,0,7,5,2,3,BBL Esports,Defense,1
292,Natus Vincere,KOI,KOI,Natus Vincere,Split,6,13,0,6,0,6,7,0,1,Natus Vincere,Defense,0
292,Natus Vincere,KOI,KOI,Natus Vincere,Lotus,3,13,3,0,0,4,9,0,2,KOI,Defense,0
293,GIANTX,Karmine Corp,Karmine Corp,GIANTX,Pearl,13,11,4,9,0,3,8,0,1,GIANTX,Defense,0
293,GIANTX,Karmine Corp,Karmine Corp,GIANTX,Split,13,5,10,3,0,3,2,0,2,Karmine Corp,Defense,0
294,KOI,GIANTX,KOI,GIANTX,Haven,12,14,5,7,0,5,7,2,1,GIANTX,Defense,1
294,KOI,GIANTX,KOI,GIANTX,Pearl,5,13,0,5,0,7,6,0,2,KOI,Defense,0
295,Natus Vincere,Karmine Corp,Karmine Corp,Natus Vincere,Lotus,13,6,6,7,0,5,1,0,1,Natus Vincere,Defense,0
295,Natus Vincere,Karmine Corp,Karmine Corp,Natus Vincere,Ascent,7,13,5,2,0,6,7,0,2,Karmine Corp,Defense,0
295,Natus Vincere,Karmine Corp,Karmine Corp,Natus Vincere,Pearl,13,7,8,5,0,3,4,0,3,Karmine Corp,Defense,0
296,KOI,Natus Vincere,KOI,Natus Vincere,Split,12,14,5,7,0,5,7,2,1,Natus Vincere,Attack,1
296,KOI,Natus Vincere,KOI,Natus Vincere,Pearl,10,13,8,2,0,10,3,0,2,KOI,Defense,0
296,KOI,Natus Vincere,KOI,Natus Vincere,Fracture,9,13,7,2,0,8,5,0,3,Natus Vincere,Defense,0
297,GIANTX,Natus Vincere,GIANTX,Natus Vincere,Bind,13,11,6,7,0,5,6,0,1,Natus Vincere,Defense,0
297,GIANTX,Natus Vincere,GIANTX,Natus Vincere,Lotus,13,7,6,7,0,5,2,0,2,GIANTX,Defense,0
297,GIANTX,Natus Vincere,GIANTX,Natus Vincere,Haven,13,9,7,6,0,4,5,0,3,Natus Vincere,Defense,0
298,Team Liquid,Natus Vincere,Natus Vincere,Team Liquid,Fracture,11,13,6,5,0,7,6,0,1,Team Liquid,Attack,0
298,Team Liquid,Natus Vincere,Natus Vincere,Team Liquid,Bind,15,17,7,5,3,7,5,5,2,Natus Vincere,Defense,1
299,DRX,LOUD,LOUD,DRX,Lotus,13,15,7,5,1,7,5,3,1,DRX,Attack,1
299,DRX,LOUD,LOUD,DRX,Split,13,6,5,8,0,4,2,0,2,LOUD,Attack,0
299,DRX,LOUD,LOUD,DRX,Ascent,13,8,5,8,0,4,4,0,3,LOUD,Attack,0
300,FUT Esports,T1,T1,FUT Esports,Pearl,13,4,4,9,0,3,1,0,1,FUT Esports,Defense,0
300,FUT Esports,T1,T1,FUT Esports,Haven,13,7,6,7,0,5,2,0,2,T1,Attack,0
301,Evil Geniuses,FunPlus Phoenix,Evil Geniuses,FunPlus Phoenix,Ascent,13,8,7,6,0,6,2,0,1,FunPlus Phoenix,Attack,0
301,Evil Geniuses,FunPlus Phoenix,Evil Geniuses,FunPlus Phoenix,Pearl,13,8,4,9,0,3,5,0,2,Evil Geniuses,Defense,0
302,Natus Vincere,DRX,Natus Vincere,DRX,Bind,13,15,4,8,1,4,8,3,1,DRX,Attack,1
302,Natus Vincere,DRX,Natus Vincere,DRX,Split,13,9,7,6,0,6,3,0,2,Natus Vincere,Defense,0
302,Natus Vincere,DRX,Natus Vincere,DRX,Lotus,12,14,6,6,0,6,6,2,3,Natus Vincere,Defense,1
303,NRG Esports,Bilibili Gaming,Bilibili Gaming,NRG Esports,Lotus,12,14,7,5,0,7,5,2,1,NRG Esports,Attack,1
303,NRG Esports,Bilibili Gaming,Bilibili Gaming,NRG Esports,Split,8,13,4,4,0,5,8,0,2,Bilibili Gaming,Defense,0
304,FNATIC,ZETA DIVISION,ZETA DIVISION,FNATIC,Fracture,13,5,8,5,0,1,4,0,1,FNATIC,Attack,0
304,FNATIC,ZETA DIVISION,ZETA DIVISION,FNATIC,Haven,13,6,7,6,0,1,5,0,2,ZETA DIVISION,Defense,0
305,Evil Geniuses,FUT Esports,Evil Geniuses,FUT Esports,Pearl,15,13,3,9,3,3,9,1,1,FUT Esports,Attack,1
305,Evil Geniuses,FUT Esports,Evil Geniuses,FUT Esports,Bind,13,9,7,6,0,6,3,0,2,Evil Geniuses,Defense,0
306,Paper Rex,KRÜ Esports,KRÜ Esports,Paper Rex,Split,13,7,8,5,0,3,4,0,1,Paper Rex,Attack,0
306,Paper Rex,KRÜ Esports,KRÜ Esports,Paper Rex,Pearl,13,8,8,5,0,4,4,0,2,KRÜ Esports,Defense,0
307,EDward Gaming,GIANTX,GIANTX,EDward Gaming,Split,13,15,9,3,1,9,3,3,1,EDward Gaming,Defense,1
307,EDward Gaming,GIANTX,GIANTX,EDward Gaming,Bind,13,11,6,7,0,5,6,0,2,GIANTX,Defense,0
307,EDward Gaming,GIANTX,GIANTX,EDward Gaming,Ascent,13,8,7,6,0,3,5,0,3,GIANTX,Defense,0
308,FNATIC,Bilibili Gaming,Bilibili Gaming,FNATIC,Haven,13,2,10,3,0,0,2,0,1,FNATIC,Attack,0
308,FNATIC,Bilibili Gaming,Bilibili Gaming,FNATIC,Lotus,13,8,9,4,0,5,3,0,2,Bilibili Gaming,Defense,0
309,Team Liquid,LOUD,LOUD,Team Liquid,Haven,2,13,2,0,0,3,10,0,1,Team Liquid,Attack,0
309,Team Liquid,LOUD,LOUD,Team Liquid,Split,8,13,2,6,0,6,7,0,2,LOUD,Attack,0
310,FunPlus Phoenix,T1,FunPlus Phoenix,T1,Lotus,10,13,7,3,0,8,5,0,1,T1,Defense,0
310,FunPlus Phoenix,T1,FunPlus Phoenix,T1,Bind,7,13,4,3,0,9,4,0,2,FunPlus Phoenix,Defense,0
311,Paper Rex,EDward Gaming,EDward Gaming,Paper Rex,Fracture,13,7,8,5,0,3,4,0,1,Paper Rex,Attack,0
311,Paper Rex,EDward Gaming,EDward Gaming,Paper Rex,Pearl,16,14,7,5,4,7,5,2,2,EDward Gaming,Attack,1
312,KRÜ Esports,GIANTX,KRÜ Esports,GIANTX,Lotus,10,13,7,3,0,8,5,0,1,GIANTX,Defense,0
312,KRÜ Esports,GIANTX,KRÜ Esports,GIANTX,Pearl,12,14,5,7,0,5,7,2,2,KRÜ Esports,Attack,1
313,ZETA DIVISION,NRG Esports,ZETA DIVISION,NRG Esports,Bind,13,15,5,7,1,5,7,3,1,NRG Esports,Attack,1
313,ZETA DIVISION,NRG Esports,ZETA DIVISION,NRG Esports,Haven,1,13,0,1,0,11,2,0,2,ZETA DIVISION,Defense,0
314,Natus Vincere,LOUD,Natus Vincere,LOUD,Pearl,13,11,5,8,0,4,7,0,1,LOUD,Attack,0
314,Natus Vincere,LOUD,Natus Vincere,LOUD,Ascent,11,13,5,6,0,6,7,0,2,Natus Vincere,Defense,0
314,Natus Vincere,LOUD,Natus Vincere,LOUD,Bind,11,13,6,5,0,7,6,0,3,Natus Vincere,Defense,0
315,FUT Esports,T1,T1,FUT Esports,Bind,13,10,3,10,0,2,8,0,1,FUT Esports,Defense,0
315,FUT Esports,T1,T1,FUT Esports,Pearl,14,12,7,5,2,7,5,0,2,T1,Defense,1
316,EDward Gaming,GIANTX,GIANTX,EDward Gaming,Split,13,6,9,4,0,3,3,0,1,EDward Gaming,Attack,0
316,EDward Gaming,GIANTX,GIANTX,EDward Gaming,Fracture,13,7,5,8,0,4,3,0,2,GIANTX,Attack,0
317,Bilibili Gaming,NRG Esports,NRG Esports,Bilibili Gaming,Bind,13,10,8,5,0,7,3,0,1,Bilibili Gaming,Defense,0
317,Bilibili Gaming,NRG Esports,NRG Esports,Bilibili Gaming,Ascent,13,5,8,5,0,1,4,0,2,NRG Esports,Defense,0
318,FNATIC,LOUD,LOUD,FNATIC,Ascent,11,13,5,6,0,6,7,0,1,FNATIC,Defense,0
318,FNATIC,LOUD,LOUD,FNATIC,Lotus,6,13,2,4,0,8,5,0,2,LOUD,Attack,0
319,Paper Rex,FUT Esports,FUT Esports,Paper Rex,Ascent,13,10,4,9,0,2,8,0,1,Paper Rex,Attack,0
319,Paper Rex,FUT Esports,FUT Esports,Paper Rex,Pearl,13,4,11,2,0,3,1,0,2,FUT Esports,Defense,0
320,DRX,Bilibili Gaming,Bilibili Gaming,DRX,Lotus,13,10,2,11,0,0,10,0,1,DRX,Attack,0
320,DRX,Bilibili Gaming,Bilibili Gaming,DRX,Haven,13,9,7,6,0,4,5,0,2,Bilibili Gaming,Defense,0
321,Evil Geniuses,EDward Gaming,EDward Gaming,Evil Geniuses,Split,12,14,8,4,0,8,4,2,1,Evil Geniuses,Defense,1
321,Evil Geniuses,EDward Gaming,EDward Gaming,Evil Geniuses,Ascent,13,5,5,8,0,4,1,0,2,EDward Gaming,Attack,0
321,Evil Geniuses,EDward Gaming,EDward Gaming,Evil Geniuses,Pearl,13,5,5,8,0,4,1,0,3,EDward Gaming,Attack,0
322,FNATIC,FUT Esports,FNATIC,FUT Esports,Split,13,5,10,3,0,3,2,0,1,FUT Esports,Defense,0
322,FNATIC,FUT Esports,FNATIC,FUT Esports,Haven,13,9,5,8,0,2,7,0,2,FNATIC,Attack,0
323,Bilibili Gaming,EDward Gaming,Bilibili Gaming,EDward Gaming,Bind,4,13,2,2,0,10,3,0,1,EDward Gaming,Attack,0
323,Bilibili Gaming,EDward Gaming,Bilibili Gaming,EDward Gaming,Split,15,13,4,8,3,4,8,1,2,Bilibili Gaming,Defense,1
323,Bilibili Gaming,EDward Gaming,Bilibili Gaming,EDward Gaming,Haven,10,13,6,4,0,7,6,0,3,Bilibili Gaming,Attack,0
324,LOUD,Paper Rex,LOUD,Paper Rex,Lotus,13,15,5,7,1,5,7,3,1,Paper Rex,Attack,1
324,LOUD,Paper Rex,LOUD,Paper Rex,Split,13,2,10,3,0,0,2,0,2,LOUD,Attack,0
324,LOUD,Paper Rex,LOUD,Paper Rex,Pearl,10,13,5,5,0,7,6,0,3,LOUD,Defense,0
325,DRX,Evil Geniuses,Evil Geniuses,DRX,Fracture,9,13,4,5,0,5,8,0,1,DRX,Attack,0
325,DRX,Evil Geniuses,Evil Geniuses,DRX,Lotus,4,13,2,2,0,10,3,0,2,Evil Geniuses,Attack,0
326,LOUD,EDward Gaming,EDward Gaming,LOUD,Bind,11,13,5,6,0,6,7,0,1,LOUD,Defense,0
326,LOUD,EDward Gaming,EDward Gaming,LOUD,Ascent,13,5,5,8,0,4,1,0,2,EDward Gaming,Attack,0
326,LOUD,EDward Gaming,EDward Gaming,LOUD,Haven,13,11,7,6,0,6,5,0,3,EDward Gaming,Attack,0
327,DRX,FNATIC,FNATIC,DRX,Bind,13,1,2,11,0,1,0,0,1,DRX,Defense,0
327,DRX,FNATIC,FNATIC,DRX,Haven,9,13,3,6,0,6,7,0,2,FNATIC,Attack,0
327,DRX,FNATIC,FNATIC,DRX,Split,6,13,1,5,0,7,6,0,3,FNATIC,Attack,0
328,Paper Rex,Evil Geniuses,Evil Geniuses,Paper Rex,Ascent,10,13,7,3,0,8,5,0,1,Paper Rex,Attack,0
328,Paper Rex,Evil Geniuses,Evil Geniuses,Paper Rex,Bind,13,9,5,8,0,2,7,0,2,Evil Geniuses,Defense,0
328,Paper Rex,Evil Geniuses,Evil Geniuses,Paper Rex,Pearl,15,13,6,6,3,6,6,1,3,Evil Geniuses,Defense,1
329,FNATIC,LOUD,FNATIC,LOUD,Split,4,13,0,4,0,8,5,0,1,LOUD,Attack,0
329,FNATIC,LOUD,FNATIC,LOUD,Ascent,13,9,8,5,0,7,2,0,2,FNATIC,Defense,0
329,FNATIC,LOUD,FNATIC,LOUD,Haven,7,13,4,3,0,5,8,0,3,FNATIC,Attack,0
330,Evil Geniuses,LOUD,Evil Geniuses,LOUD,Ascent,14,12,7,5,2,7,5,0,1,LOUD,Defense,1
330,Evil Geniuses,LOUD,Evil Geniuses,LOUD,Lotus,13,4,10,3,0,2,2,0,2,Evil Geniuses,Attack,0
330,Evil Geniuses,LOUD,Evil Geniuses,LOUD,Pearl,8,13,5,3,0,9,4,0,3,LOUD,Attack,0
330,Evil Geniuses,LOUD,Evil Geniuses,LOUD,Split,7,13,4,3,0,9,4,0,4,Evil Geniuses,Defense,0
330,Evil Geniuses,LOUD,Evil Geniuses,LOUD,Bind,13,8,7,6,0,3,5,0,5,LOUD,Defense,0
331,Paper Rex,Evil Geniuses,Paper Rex,Evil Geniuses,Split,10,13,8,2,0,9,4,0,1,Evil Geniuses,Defense,0
331,Paper Rex,Evil Geniuses,Paper Rex,Evil Geniuses,Ascent,13,11,7,6,0,6,5,0,2,Paper Rex,Attack,0
331,Paper Rex,Evil Geniuses,Paper Rex,Evil Geniuses,Bind,5,13,3,2,0,4,9,0,3,Evil Geniuses,Defense,0
331,Paper Rex,Evil Geniuses,Paper Rex,Evil Geniuses,Lotus,10,13,7,3,0,8,5,0,4,Paper Rex,Attack,0
332,NRG Esports,FURIA,FURIA,NRG Esports,Breeze,13,10,5,8,0,4,6,0,1,NRG Esports,Defense,0
332,NRG Esports,FURIA,FURIA,NRG Esports,Ascent,13,8,6,7,0,2,6,0,2,FURIA,Defense,0
333,Cloud9,MIBR,Cloud9,MIBR,Bind,13,11,8,5,0,7,4,0,1,MIBR,Attack,0
333,Cloud9,MIBR,Cloud9,MIBR,Split,8,13,2,6,0,6,7,0,2,Cloud9,Defense,0
333,Cloud9,MIBR,Cloud9,MIBR,Lotus,13,10,5,8,0,3,7,0,3,Cloud9,Attack,0
334,LOUD,Sentinels,Sentinels,LOUD,Split,13,11,4,9,0,3,8,0,1,LOUD,Attack,0
334,LOUD,Sentinels,Sentinels,LOUD,Ascent,13,9,5,8,0,2,7,0,2,Sentinels,Defense,0
335,LEVIATÁN,100 Thieves,100 Thieves,LEVIATÁN,Bind,13,9,7,6,0,4,5,0,1,LEVIATÁN,Attack,0
335,LEVIATÁN,100 Thieves,100 Thieves,LEVIATÁN,Split,3,13,3,0,0,4,9,0,2,100 Thieves,Defense,0
335,LEVIATÁN,100 Thieves,100 Thieves,LEVIATÁN,Icebox,13,11,6,7,0,5,6,0,3,100 Thieves,Attack,0
336,KRÜ Esports,G2 Esports,G2 Esports,KRÜ Esports,Icebox,13,9,7,6,0,6,3,0,1,KRÜ Esports,Defense,0
336,KRÜ Esports,G2 Esports,G2 Esports,KRÜ Esports,Sunset,9,13,6,3,0,7,6,0,2,G2 Esports,Defense,0
336,KRÜ Esports,G2 Esports,G2 Esports,KRÜ Esports,Ascent,11,13,7,4,0,8,5,0,3,G2 Esports,Defense,0
337,FURIA,MIBR,MIBR,FURIA,Split,9,13,7,2,0,8,5,0,1,FURIA,Attack,0
337,FURIA,MIBR,MIBR,FURIA,Breeze,11,13,3,8,0,4,9,0,2,MIBR,Attack,0
338,Sentinels,100 Thieves,100 Thieves,Sentinels,Lotus,13,5,9,4,0,2,3,0,1,Sentinels,Attack,0
338,Sentinels,100 Thieves,100 Thieves,Sentinels,Bind,6,13,2,4,0,8,5,0,2,100 Thieves,Attack,0
338,Sentinels,100 Thieves,100 Thieves,Sentinels,Split,13,8,7,6,0,3,5,0,3,100 Thieves,Defense,0
339,NRG Esports,Cloud9,Cloud9,NRG Esports,Sunset,13,7,5,8,0,4,3,0,1,NRG Esports,Defense,0
339,NRG Esports,Cloud9,Cloud9,NRG Esports,Ascent,14,12,5,7,2,5,7,0,2,Cloud9,Defense,1
340,LOUD,LEVIATÁN,LEVIATÁN,LOUD,Bind,11,13,8,3,0,9,4,0,1,LOUD,Defense,0
340,LOUD,LEVIATÁN,LEVIATÁN,LOUD,Split,13,10,7,6,0,6,4,0,2,LEVIATÁN,Attack,0
340,LOUD,LEVIATÁN,LEVIATÁN,LOUD,Ascent,13,7,9,4,0,4,3,0,3,LEVIATÁN,Defense,0
341,G2 Esports,Evil Geniuses,G2 Esports,Evil Geniuses,Sunset,13,15,8,4,1,8,4,3,1,Evil Geniuses,Defense,1
341,G2 Esports,Evil Geniuses,G2 Esports,Evil Geniuses,Icebox,11,13,5,6,0,6,7,0,2,G2 Esports,Attack,0
342,Cloud9,MIBR,Cloud9,MIBR,Bind,12,14,7,5,0,7,5,2,1,MIBR,Attack,1
342,Cloud9,MIBR,Cloud9,MIBR,Ascent,9,13,4,5,0,7,6,0,2,Cloud9,Defense,0
343,LEVIATÁN,Sentinels,Sentinels,LEVIATÁN,Split,3,13,3,0,0,4,9,0,1,LEVIATÁN,Attack,0
343,LEVIATÁN,Sentinels,Sentinels,LEVIATÁN,Breeze,13,6,9,4,0,3,3,0,2,Sentinels,Defense,0
343,LEVIATÁN,Sentinels,Sentinels,LEVIATÁN,Bind,9,13,3,6,0,6,7,0,3,Sentinels,Attack,0
344,G2 Esports,KRÜ Esports,KRÜ Esports,G2 Esports,Split,13,8,6,7,0,5,3,0,1,G2 Esports,Defense,0
344,G2 Esports,KRÜ Esports,KRÜ Esports,G2 Esports,Sunset,13,8,8,5,0,7,1,0,2,KRÜ Esports,Attack,0
345,MIBR,Sentinels,Sentinels,MIBR,Split,7,13,2,5,0,3,10,0,1,MIBR,Attack,0
345,MIBR,Sentinels,Sentinels,MIBR,Ascent,6,13,5,1,0,6,7,0,2,Sentinels,Defense,0
346,G2 Esports,MIBR,G2 Esports,MIBR,Sunset,9,13,3,6,0,6,7,0,1,MIBR,Attack,0
346,G2 Esports,MIBR,G2 Esports,MIBR,Split,15,13,7,5,3,7,5,1,2,G2 Esports,Defense,1
346,G2 Esports,MIBR,G2 Esports,MIBR,Breeze,10,13,4,6,0,6,7,0,3,G2 Esports,Defense,0
347,Sentinels,G2 Esports,Sentinels,G2 Esports,Sunset,13,8,4,9,0,0,8,0,1,G2 Esports,Defense,0
347,Sentinels,G2 Esports,Sentinels,G2 Esports,Breeze,9,13,6,3,0,9,4,0,2,Sentinels,Defense,0
347,Sentinels,G2 Esports,Sentinels,G2 Esports,Split,9,13,2,7,0,5,8,0,3,Sentinels,Defense,0
348,Evil Geniuses,LOUD,LOUD,Evil Geniuses,Ascent,13,7,4,9,0,3,4,0,1,Evil Geniuses,Defense,0
348,Evil Geniuses,LOUD,LOUD,Evil Geniuses,Icebox,7,13,3,4,0,8,5,0,2,LOUD,Attack,0
348,Evil Geniuses,LOUD,LOUD,Evil Geniuses,Sunset,5,13,4,1,0,5,8,0,3,LOUD,Defense,0
349,NRG Esports,Sentinels,Sentinels,NRG Esports,Sunset,14,16,5,7,2,5,7,4,1,NRG Esports,Defense,1
349,NRG Esports,Sentinels,Sentinels,NRG Esports,Ascent,13,8,8,5,0,4,4,0,2,Sentinels,Defense,0
349,NRG Esports,Sentinels,Sentinels,NRG Esports,Split,3,13,1,2,0,2,11,0,3,Sentinels,Defense,0
350,LOUD,Sentinels,LOUD,Sentinels,Sunset,9,13,5,4,0,8,5,0,1,Sentinels,Attack,0
350,LOUD,Sentinels,LOUD,Sentinels,Split,3,13,3,0,0,4,9,0,2,LOUD,Attack,0
350,LOUD,Sentinels,LOUD,Sentinels,Icebox,13,11,8,5,0,7,4,0,3,Sentinels,Defense,0
350,LOUD,Sentinels,LOUD,Sentinels,Bind,13,8,9,4,0,5,3,0,4,LOUD,Attack,0
350,LOUD,Sentinels,LOUD,Sentinels,Lotus,4,13,2,2,0,10,3,0,5,Sentinels,Attack,0
351,T1,BLEED,BLEED,T1,Breeze,18,16,6,6,6,6,6,4,1,T1,Attack,1
351,T1,BLEED,BLEED,T1,Lotus,13,6,9,4,0,3,3,0,2,BLEED,Defense,0
352,Gen.G,Rex Regum Qeon,Rex Regum Qeon,Gen.G,Icebox,13,11,6,7,0,5,6,0,1,Gen.G,Attack,0
352,Gen.G,Rex Regum Qeon,Rex Regum Qeon,Gen.G,Split,11,13,2,9,0,3,10,0,2,Rex Regum Qeon,Defense,0
352,Gen.G,Rex Regum Qeon,Rex Regum Qeon,Gen.G,Sunset,13,8,5,8,0,4,4,0,3,Rex Regum Qeon,Attack,0
353,ZETA DIVISION,Global Esports,Global Esports,ZETA DIVISION,Bind,13,10,6,7,0,5,5,0,1,ZETA DIVISION,Defense,0
353,ZETA DIVISION,Global Esports,Global Esports,ZETA DIVISION,Icebox,13,7,7,6,0,6,1,0,2,Global Esports,Attack,0
354,Team Secret,TALON,TALON,Team Secret,Breeze,8,13,3,5,0,4,9,0,1,Team Secret,Attack,0
354,Team Secret,TALON,TALON,Team Secret,Ascent,3,13,3,0,0,4,9,0,2,TALON,Defense,0
355,DRX,DetonatioN FocusMe,DetonatioN FocusMe,DRX,Lotus,13,8,6,7,0,5,3,0,1,DRX,Defense,0
355,DRX,DetonatioN FocusMe,DetonatioN FocusMe,DRX,Breeze,13,8,5,8,0,4,4,0,2,DetonatioN FocusMe,Attack,0
356,Gen.G,Paper Rex,Gen.G,Paper Rex,Breeze,13,10,7,6,0,6,4,0,1,Paper Rex,Attack,0
356,Gen.G,Paper Rex,Gen.G,Paper Rex,Lotus,10,13,5,5,0,6,7,0,2,Gen.G,Attack,0
356,Gen.G,Paper Rex,Gen.G,Paper Rex,Sunset,7,13,2,5,0,3,10,0,3,Gen.G,Attack,0
357,BLEED,Global Esports,Global Esports,BLEED,Sunset,9,13,4,5,0,7,6,0,1,BLEED,Defense,0
357,BLEED,Global Esports,Global Esports,BLEED,Icebox,13,10,9,4,0,8,2,0,2,Global Esports,Attack,0
357,BLEED,Global Esports,Global Esports,BLEED,Split,11,13,7,4,0,8,5,0,3,Global Esports,Attack,0
358,T1,ZETA DIVISION,ZETA DIVISION,T1,Ascent,11,13,6,5,0,7,6,0,1,T1,Defense,0
358,T1,ZETA DIVISION,ZETA DIVISION,T1,Lotus,13,4,4,9,0,3,1,0,2,ZETA DIVISION,Attack,0
358,T1,ZETA DIVISION,ZETA DIVISION,T1,Sunset,13,7,5,8,0,4,3,0,3,ZETA DIVISION,Attack,0
359,DetonatioN FocusMe,Team Secret,DetonatioN FocusMe,Team Secret,Lotus,7,13,4,3,0,9,4,0,1,Team Secret,Attack,0
359,DetonatioN FocusMe,Team Secret,DetonatioN FocusMe,Team Secret,Breeze,11,13,5,6,0,6,7,0,2,DetonatioN FocusMe,Attack,0
360,DRX,TALON,DRX,TALON,Split,13,10,8,5,0,6,4,0,1,TALON,Defense,0
360,DRX,TALON,DRX,TALON,Ascent,13,8,7,6,0,6,2,0,2,DRX,Defense,0
361,Gen.G,Rex Regum Qeon,Rex Regum Qeon,Gen.G,Lotus,13,7,5,8,0,0,7,0,1,Gen.G,Attack,0
361,Gen.G,Rex Regum Qeon,Rex Regum Qeon,Gen.G,Breeze,10,13,7,3,0,9,4,0,2,Rex Regum Qeon,Attack,0
361,Gen.G,Rex Regum Qeon,Rex Regum Qeon,Gen.G,Icebox,13,11,8,5,0,7,4,0,3,Rex Regum Qeon,Defense,0
362,TALON,Team Secret,Team Secret,TALON,Breeze,8,13,4,4,0,5,8,0,1,TALON,Attack,0
362,TALON,Team Secret,Team Secret,TALON,Ascent,7,13,7,0,0,8,5,0,2,Team Secret,Defense,0
363,ZETA DIVISION,Global Esports,Global Esports,ZETA DIVISION,Bind,13,8,5,8,0,4,4,0,1,ZETA DIVISION,Defense,0
363,ZETA DIVISION,Global Esports,Global Esports,ZETA DIVISION,Lotus,13,3,9,4,0,0,3,0,2,Global Esports,Defense,0
364,Team Secret,Gen.G,Team Secret,Gen.G,Breeze,13,5,5,8,0,4,1,0,1,Gen.G,Attack,0
364,Team Secret,Gen.G,Team Secret,Gen.G,Lotus,9,13,8,1,0,9,4,0,2,Team Secret,Attack,0
364,Team Secret,Gen.G,Team Secret,Gen.G,Icebox,13,15,4,8,1,4,8,3,3,Team Secret,Attack,1
365,ZETA DIVISION,Team Secret,Team Secret,ZETA DIVISION,Icebox,1,13,0,1,0,11,2,0,1,ZETA DIVISION,Defense,0
365,ZETA DIVISION,Team Secret,Team Secret,ZETA DIVISION,Ascent,8,13,7,1,0,8,5,0,2,Team Secret,Defense,0
366,Gen.G,ZETA DIVISION,Gen.G,ZETA DIVISION,Icebox,13,6,8,5,0,2,4,0,1,ZETA DIVISION,Defense,0
366,Gen.G,ZETA DIVISION,Gen.G,ZETA DIVISION,Ascent,13,4,3,10,0,2,2,0,2,Gen.G,Defense,0
367,T1,Paper Rex,Paper Rex,T1,Split,14,16,8,4,2,8,4,4,1,T1,Attack,1
367,T1,Paper Rex,Paper Rex,T1,Ascent,6,13,2,4,0,8,5,0,2,Paper Rex,Attack,0
368,DRX,Gen.G,DRX,Gen.G,Bind,12,14,7,5,0,7,5,2,1,Gen.G,Defense,1
368,DRX,Gen.G,DRX,Gen.G,Lotus,8,13,5,3,0,9,4,0,2,DRX,Defense,0
369,Paper Rex,Gen.G,Gen.G,Paper Rex,Ascent,5,13,5,0,0,6,7,0,1,Paper Rex,Attack,0
369,Paper Rex,Gen.G,Gen.G,Paper Rex,Split,13,4,8,5,0,0,4,0,2,Gen.G,Defense,0
