Overtime,Score Difference,Map_Ascent,Map_Bind,Map_Breeze,Map_Haven,Map_Icebox,Map_Lotus,Map_Split,Map_Sunset,Team 1_0,Team 1_1,Team 1_2,Team 1_3,Team 1_4,Team 1_5,Team 2_0,Team 2_1,Team 2_2,Team 2_3,Team 2_4,Team 2_5,Map Name,Team 1,Team 2,pick_team_1,pick_team_2,remaining_map,Recent Form Difference,Win Rate Difference,Team 1 Attack Win Rate,Team 1 Defense Win Rate,Team 2 Attack Win Rate,Team 2 Defense Win Rate,Attack Rounds Played Difference,Defense Rounds Played Difference
0,4,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,Split,EDward Gaming,Dragon Ranger Gaming,1,0,0,0.4285714285714284,0.11741935483870958,0.5,0.5581395348837209,0.5416666666666666,0.47058823529411764,16,26
0,3,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,1,1,0,Icebox,FunPlus Phoenix,EDward Gaming,1,0,0,-1.5,-0.04179728317659359,0.6744186046511628,0.3888888888888889,0.6060606060606061,0.38095238095238093,10,-6
1,2,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,0,Breeze,FunPlus Phoenix,EDward Gaming,0,1,0,-1.5,-0.04179728317659359,0.3958333333333333,0.5666666666666667,0.5636363636363636,0.4716981132075472,-7,7
0,7,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,0,1,Sunset,Trace Esports,Dragon Ranger Gaming,1,0,0,1.5,0.04814814814814816,0.5540540540540541,0.5060240963855421,0.5641025641025641,0.375,35,35
0,-5,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,1,0,1,Split,Trace Esports,Dragon Ranger Gaming,0,1,0,1.5,0.04814814814814816,0.6333333333333333,0.5454545454545454,0.4411764705882353,0.5172413793103449,-4,4
0,-6,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,1,Bind,Trace Esports,Dragon Ranger Gaming,0,0,1,1.5,0.04814814814814816,0.5490196078431373,0.4406779661016949,0.4666666666666667,0.5869565217391305,6,13
0,3,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,Breeze,EDward Gaming,Dragon Ranger Gaming,1,0,0,2.0238095238095237,0.12380952380952381,0.5970149253731343,0.4307692307692308,0.3835616438356164,0.5072463768115942,-6,-4
0,10,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,Split,EDward Gaming,Dragon Ranger Gaming,0,1,0,2.0238095238095237,0.12380952380952381,0.4807692307692308,0.6037735849056604,0.4782608695652174,0.5526315789473685,6,15
0,-11,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,Ascent,EDward Gaming,Dragon Ranger Gaming,1,0,0,2.0238095238095237,0.12380952380952381,0.5352112676056338,0.6,0.45454545454545453,0.5581395348837209,38,2
0,7,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,Bind,EDward Gaming,Dragon Ranger Gaming,0,1,0,2.0238095238095237,0.12380952380952381,0.4782608695652174,0.609375,0.5094339622641509,0.5862068965517241,16,6
0,7,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,1,1,0,Lotus,FunPlus Phoenix,EDward Gaming,1,0,0,2.916666666666667,0.010752688172043001,0.7183098591549296,0.5285714285714286,0.5,0.5,71,70
0,-4,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,0,Bind,FunPlus Phoenix,EDward Gaming,0,1,0,2.916666666666667,0.010752688172043001,0.6,0.4444444444444444,0.49382716049382713,0.6338028169014085,-46,-35
1,-2,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,1,1,0,Icebox,FunPlus Phoenix,EDward Gaming,1,0,0,2.916666666666667,0.010752688172043001,0.6481481481481481,0.4375,0.5555555555555556,0.39622641509433965,9,-5
0,-5,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,0,Breeze,FunPlus Phoenix,EDward Gaming,0,1,0,2.916666666666667,0.010752688172043001,0.4666666666666667,0.5138888888888888,0.6075949367088608,0.4342105263157895,-19,-4
0,-12,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,Sunset,Global Esports,ZETA DIVISION,0,1,0,0.0,-0.16883116883116878,0.5833333333333334,0.6,0.3333333333333333,0.375,0,2
0,3,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,Icebox,Global Esports,ZETA DIVISION,1,0,0,0.0,-0.16883116883116878,0.5833333333333334,0.15789473684210525,0.5294117647058824,0.3055555555555556,7,-17
0,-5,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,Ascent,Global Esports,ZETA DIVISION,0,0,1,0.0,-0.16883116883116878,0.5,0.5,0.4444444444444444,0.34615384615384615,-36,-26
0,-5,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,Sunset,Team Secret,DRX,1,0,0,2.4523809523809526,-0.030303030303030276,0.5,0.5,0.5,0.5,0,0
0,-5,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,0,1,0,Lotus,Team Secret,DRX,0,1,0,2.4523809523809526,-0.030303030303030276,0.7083333333333334,0.2777777777777778,0.6111111111111112,0.4166666666666667,6,-6
0,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,Lotus,BLEED,Talon Esports,0,1,0,-1.7333333333333334,-0.1333333333333333,0.42857142857142855,0.25,0.5,0.5,7,12
0,-6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,Bind,BLEED,Talon Esports,1,0,0,-1.7333333333333334,-0.1333333333333333,0.5,0.5,0.5,0.5,0,0
0,-7,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,Icebox,BLEED,Talon Esports,0,0,1,-1.7333333333333334,-0.1333333333333333,0.8181818181818182,0.3333333333333333,0.5,0.5,11,12
0,-3,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,Lotus,T1,Paper Rex,1,0,0,3.4821428571428568,0.0714285714285714,0.7647058823529411,0.6842105263157895,0.4507042253521127,0.453125,-54,-45
1,-2,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,Bind,T1,Paper Rex,0,1,0,3.4821428571428568,0.0714285714285714,0.5,0.5,0.41379310344827586,0.42424242424242425,-29,-33
0,-3,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,Breeze,Team Secret,Rex Regum Qeon,1,0,0,2.9523809523809526,0.20512820512820512,0.48717948717948717,0.6222222222222222,0.75,0.36363636363636365,27,34
0,7,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,Split,Team Secret,Rex Regum Qeon,0,1,0,2.9523809523809526,0.20512820512820512,0.5,0.5,0.25,0.8333333333333334,-12,-12
1,-2,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,Icebox,Team Secret,Rex Regum Qeon,0,0,1,2.9523809523809526,0.20512820512820512,0.625,0.7142857142857143,0.5,0.4166666666666667,0,-10
0,-5,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,Ascent,Global Esports,DRX,1,0,0,-5.083333333333333,-0.45,0.5,0.2222222222222222,0.7777777777777778,0.5,3,-3
0,-7,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,Lotus,Global Esports,DRX,0,1,0,-5.083333333333333,-0.45,0.0,0.25,0.6296296296296297,0.4722222222222222,-23,-24
0,4,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,Lotus,Gen.G,Talon Esports,1,0,0,3.3285714285714283,0.2222222222222222,0.5657894736842105,0.5131578947368421,0.4,0.4166666666666667,66,64
0,5,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,Ascent,Gen.G,Talon Esports,0,1,0,3.3285714285714283,0.2222222222222222,0.6857142857142857,0.717948717948718,0.6071428571428571,0.3793103448275862,7,10
0,-3,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,Ascent,T1,DetonatioN FocusMe,0,1,0,4.357142857142858,0.4444444444444444,0.42105263157894735,0.375,0.5,0.5,19,24
0,8,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,1,1,Lotus,T1,DetonatioN FocusMe,1,0,0,4.357142857142858,0.4444444444444444,0.5357142857142857,0.6774193548387096,0.45,0.2857142857142857,8,10
0,-2,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,1,1,Sunset,T1,DetonatioN FocusMe,0,0,1,4.357142857142858,0.4444444444444444,0.625,0.6666666666666666,0.5,0.5,8,12
0,2,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,Lotus,Gen.G,Paper Rex,1,0,0,1.775,0.1484962406015038,0.5465116279069767,0.5454545454545454,0.43373493975903615,0.5066666666666667,3,13
0,-2,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,Icebox,Gen.G,Paper Rex,0,1,0,1.775,0.1484962406015038,0.5061728395061729,0.5,0.5,0.5,81,74
0,-7,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,Bind,Gen.G,Paper Rex,0,0,1,1.775,0.1484962406015038,0.5833333333333334,0.5517241379310345,0.43902439024390244,0.4444444444444444,-5,-16
0,4,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,Breeze,T1,DRX,1,0,0,-4.071428571428571,-0.38333333333333336,0.5,0.5,0.5555555555555556,0.6666666666666666,3,0
0,-8,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,1,0,Split,T1,DRX,0,1,0,-4.071428571428571,-0.38333333333333336,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.45454545454545453,0,1
0,-7,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,Bind,T1,DRX,0,0,1,-4.071428571428571,-0.38333333333333336,0.5,0.5,0.5833333333333334,0.4166666666666667,0,0
0,5,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,Icebox,Team Secret,ZETA DIVISION,1,0,0,4.0,0.0,0.5555555555555556,0.6538461538461539,0.4482758620689655,0.3617021276595745,7,-21
0,-7,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,Lotus,Team Secret,ZETA DIVISION,0,1,0,4.0,0.0,0.6111111111111112,0.2962962962962963,0.5,0.5555555555555556,12,18
0,6,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,Sunset,Team Secret,ZETA DIVISION,0,0,1,4.0,0.0,0.5555555555555556,0.25,0.42857142857142855,0.7,-5,-8
0,-11,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,Lotus,BLEED,Rex Regum Qeon,1,0,0,-1.2916666666666667,-0.19444444444444442,0.5263157894736842,0.4090909090909091,0.0,0.5833333333333334,11,10
0,-8,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,Icebox,BLEED,Rex Regum Qeon,0,1,0,-1.2916666666666667,-0.19444444444444442,0.7222222222222222,0.25,0.4722222222222222,0.4722222222222222,-18,-12
0,5,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,1,Split,Gen.G,DetonatioN FocusMe,0,1,0,3.0,0.372822299651568,0.4461538461538462,0.625,0.5,0.5,65,56
0,6,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,Lotus,Gen.G,DetonatioN FocusMe,1,0,0,3.0,0.372822299651568,0.5714285714285714,0.52,0.375,0.2962962962962963,66,73
0,9,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,Icebox,Global Esports,Talon Esports,0,1,0,-4.285714285714286,-0.11363636363636359,0.5428571428571428,0.3548387096774194,0.8333333333333334,0.42857142857142855,23,24
1,-2,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,Breeze,Global Esports,Talon Esports,1,0,0,-4.285714285714286,-0.11363636363636359,0.5,0.5,0.38095238095238093,0.6190476190476191,-21,-21
0,-7,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,1,0,Lotus,Global Esports,Talon Esports,0,0,1,-4.285714285714286,-0.11363636363636359,0.1875,0.3157894736842105,0.3181818181818182,0.5,-6,-3
0,7,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,Ascent,T1,Rex Regum Qeon,0,1,0,-3.125,-0.1454545454545454,0.36666666666666664,0.4444444444444444,0.5,0.5,30,36
0,5,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,0,Lotus,T1,Rex Regum Qeon,1,0,0,-3.125,-0.1454545454545454,0.5588235294117647,0.6976744186046512,0.5,0.6666666666666666,14,28
0,-4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,Sunset,BLEED,ZETA DIVISION,1,0,0,-3.125,-0.2705882352941176,0.4,0.4166666666666667,0.45454545454545453,0.53125,-12,-20
0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,Ascent,BLEED,ZETA DIVISION,0,1,0,-3.125,-0.2705882352941176,0.5,0.5,0.5111111111111111,0.39473684210526316,-45,-38
0,-5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,Lotus,BLEED,ZETA DIVISION,0,0,1,-3.125,-0.2705882352941176,0.45454545454545453,0.3235294117647059,0.5806451612903226,0.5714285714285714,-9,13
0,-3,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,Bind,Gen.G,DRX,0,1,0,-2.8571428571428577,-0.0948121645796065,0.4791666666666667,0.5555555555555556,0.5789473684210527,0.5833333333333334,29,12
0,4,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,Ascent,Gen.G,DRX,1,0,0,-2.8571428571428577,-0.0948121645796065,0.6136363636363636,0.7450980392156863,0.7619047619047619,0.47619047619047616,23,30
0,-6,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,Split,Gen.G,DRX,0,0,1,-2.8571428571428577,-0.0948121645796065,0.4864864864864865,0.6029411764705882,0.6111111111111112,0.6521739130434783,56,45
0,-4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,Lotus,BLEED,DetonatioN FocusMe,1,0,0,-0.9821428571428572,0.008547008547008489,0.38235294117647056,0.37209302325581395,0.4090909090909091,0.2571428571428571,-10,8
0,6,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,Split,BLEED,DetonatioN FocusMe,0,1,0,-0.9821428571428572,0.008547008547008489,0.5833333333333334,0.3333333333333333,0.5,0.2222222222222222,0,3
0,9,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,Ascent,BLEED,DetonatioN FocusMe,0,0,1,-0.9821428571428572,0.008547008547008489,0.6,0.5833333333333334,0.4166666666666667,0.7272727272727273,-2,1
0,3,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,Lotus,Global Esports,Rex Regum Qeon,0,1,0,-3.9642857142857144,-0.1948717948717949,0.17391304347826086,0.3548387096774194,0.5,0.5,-9,7
0,9,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,Icebox,Global Esports,Rex Regum Qeon,1,0,0,-3.9642857142857144,-0.1948717948717949,0.5957446808510638,0.4166666666666667,0.5238095238095238,0.5208333333333334,5,-12
0,4,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,Icebox,Team Secret,Paper Rex,1,0,0,-0.6111111111111112,-0.022071307300509324,0.5777777777777777,0.631578947368421,0.3333333333333333,0.75,33,26
0,5,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,Sunset,Team Secret,Paper Rex,0,1,0,-0.6111111111111112,-0.022071307300509324,0.6666666666666666,0.35,0.5094339622641509,0.5833333333333334,-32,-28
0,-2,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,1,0,Lotus,T1,Talon Esports,1,0,0,0.5,0.04201680672268909,0.6046511627906976,0.6545454545454545,0.4117647058823529,0.5862068965517241,9,26
0,-3,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0,Bind,T1,Talon Esports,0,1,0,0.5,0.04201680672268909,0.375,0.47368421052631576,0.5833333333333334,0.75,12,11
0,5,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,Split,Gen.G,ZETA DIVISION,0,1,0,-1.7916666666666667,0.15217391304347827,0.4883720930232558,0.5526315789473685,0.5,0.5,86,76
1,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,Ascent,Gen.G,ZETA DIVISION,1,0,0,-1.7916666666666667,0.15217391304347827,0.6481481481481481,0.6825396825396826,0.49122807017543857,0.3958333333333333,-3,15
0,9,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,1,1,Lotus,Team Secret,DetonatioN FocusMe,0,1,0,5.0,0.3214285714285714,0.5625,0.2647058823529412,0.4107142857142857,0.37777777777777777,-8,-11
0,-4,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,Breeze,Team Secret,DetonatioN FocusMe,1,0,0,5.0,0.3214285714285714,0.52,0.543859649122807,0.375,0.47619047619047616,26,36
0,11,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,1,1,Sunset,Team Secret,DetonatioN FocusMe,0,0,1,5.0,0.3214285714285714,0.6363636363636364,0.4482758620689655,0.5833333333333334,0.5,21,17
0,-9,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,Sunset,Global Esports,Paper Rex,0,1,0,-0.4285714285714285,-0.16221033868092694,0.3333333333333333,0.5,0.4838709677419355,0.55,-38,-48
0,-6,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,Icebox,Global Esports,Paper Rex,1,0,0,-0.4285714285714285,-0.16221033868092694,0.6101694915254238,0.4878048780487805,0.3333333333333333,0.6363636363636364,35,19
0,-8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Ascent,BLEED,Paper Rex,1,0,0,-3.4821428571428568,-0.23035714285714282,0.6,0.7083333333333334,0.5,0.4318181818181818,-45,-20
0,-7,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Bind,BLEED,Paper Rex,0,1,0,-3.4821428571428568,-0.23035714285714282,0.25,0.4166666666666667,0.4375,0.5263157894736842,-40,-45
0,-3,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,1,1,Split,Global Esports,DetonatioN FocusMe,1,0,0,4.321428571428571,0.0491228070175439,0.6666666666666666,0.4166666666666667,0.55,0.19047619047619047,-8,-9
0,8,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,1,1,Lotus,Global Esports,DetonatioN FocusMe,0,1,0,4.321428571428571,0.0491228070175439,0.3142857142857143,0.40476190476190477,0.4098360655737705,0.3333333333333333,-26,-15
0,2,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,1,Ascent,Global Esports,DetonatioN FocusMe,0,0,1,4.321428571428571,0.0491228070175439,0.5238095238095238,0.23809523809523808,0.2916666666666667,0.625,-3,5
0,-2,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,Bind,T1,ZETA DIVISION,0,1,0,0.1785714285714286,-0.033492822966507185,0.3888888888888889,0.4666666666666667,0.55,0.625,16,6
0,4,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,Lotus,T1,ZETA DIVISION,1,0,0,0.1785714285714286,-0.033492822966507185,0.5818181818181818,0.6119402985074627,0.55,0.6363636363636364,15,34
0,3,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,Sunset,T1,ZETA DIVISION,0,0,1,0.1785714285714286,-0.033492822966507185,0.55,0.5416666666666666,0.47058823529411764,0.5714285714285714,-14,-18
0,2,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,1,0,Sunset,Team Secret,Talon Esports,1,0,0,4.196428571428571,0.08333333333333337,0.6111111111111112,0.6097560975609756,0.5,0.5,36,41
0,-2,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,1,0,Lotus,Team Secret,Talon Esports,0,1,0,4.196428571428571,0.08333333333333337,0.6166666666666667,0.3076923076923077,0.45652173913043476,0.5609756097560976,14,-2
0,-3,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,Breeze,Team Secret,Talon Esports,0,0,1,4.196428571428571,0.08333333333333337,0.45,0.5652173913043478,0.42424242424242425,0.5757575757575758,27,36
0,-4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,Bind,BLEED,DRX,0,1,0,-4.625,-0.4722222222222222,0.35,0.3157894736842105,0.6129032258064516,0.5428571428571428,-11,-16
0,-9,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,Breeze,BLEED,DRX,1,0,0,-4.625,-0.4722222222222222,0.5,0.5,0.5714285714285714,0.45454545454545453,-9,-10
0,10,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,Breeze,Gen.G,Rex Regum Qeon,0,1,0,2.6904761904761902,0.2666666666666666,0.6338028169014085,0.42857142857142855,0.75,0.36363636363636365,47,48
0,-2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,Ascent,Gen.G,Rex Regum Qeon,1,0,0,2.6904761904761902,0.2666666666666666,0.6363636363636364,0.64,0.5,0.0,54,68
0,-3,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,Split,Gen.G,Rex Regum Qeon,0,0,1,2.6904761904761902,0.2666666666666666,0.5052631578947369,0.5568181818181818,0.15789473684210525,0.6666666666666666,76,64
0,-6,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,0,1,1,Lotus,Team Secret,T1,0,1,0,1.0357142857142858,0.1010101010101011,0.5833333333333334,0.35294117647058826,0.5970149253731343,0.5974025974025974,5,-26
0,-2,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1,0,1,1,Sunset,Team Secret,T1,1,0,0,1.0357142857142858,0.1010101010101011,0.5208333333333334,0.660377358490566,0.53125,0.5714285714285714,16,18
0,13,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,1,0,Lotus,Paper Rex,Talon Esports,0,1,0,2.5,0.04125177809388336,0.4631578947368421,0.47126436781609193,0.46551724137931033,0.5660377358490566,37,34
0,4,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,1,0,Sunset,Paper Rex,Talon Esports,0,0,1,2.5,0.04125177809388336,0.5405405405405406,0.5538461538461539,0.16666666666666666,0.75,62,53
0,-6,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0,Bind,Paper Rex,Talon Esports,1,0,0,2.5,0.04125177809388336,0.4909090909090909,0.5362318840579711,0.5652173913043478,0.65,32,49
0,-4,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,Ascent,Gen.G,T1,1,0,0,-0.2678571428571428,0.1470588235294118,0.6025641025641025,0.6206896551724138,0.4864864864864865,0.4583333333333333,41,39
0,5,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,1,Sunset,Gen.G,T1,0,1,0,-0.2678571428571428,0.1470588235294118,0.3333333333333333,0.65,0.45454545454545453,0.6382978723404256,-23,-27
0,-6,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,Breeze,Gen.G,T1,0,0,1,-0.2678571428571428,0.1470588235294118,0.6266666666666667,0.5,0.6363636363636364,0.4583333333333333,53,58
0,-7,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,Lotus,DRX,Paper Rex,0,1,0,-2.2321428571428568,0.20277777777777783,0.6176470588235294,0.5416666666666666,0.5233644859813084,0.4772727272727273,-73,-40
0,3,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,Ascent,DRX,Paper Rex,1,0,0,-2.2321428571428568,0.20277777777777783,0.696969696969697,0.3870967741935484,0.5151515151515151,0.5,-33,-25
0,-7,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,Bind,DRX,Paper Rex,0,0,1,-2.2321428571428568,0.20277777777777783,0.6097560975609756,0.5531914893617021,0.49206349206349204,0.49382716049382713,-22,-34
0,-10,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,Lotus,T1,Paper Rex,1,0,0,-2.375,-0.06287683031869085,0.6133333333333333,0.5955056179775281,0.5350877192982456,0.5,-39,-11
0,-8,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,Sunset,T1,Paper Rex,0,1,0,-2.375,-0.06287683031869085,0.4642857142857143,0.5714285714285714,0.5119047619047619,0.5974025974025974,-28,-21
0,-5,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,Bind,Gen.G,DRX,0,1,0,0.0,-0.08465608465608465,0.4915254237288136,0.5,0.5625,0.5084745762711864,11,-11
0,2,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,Sunset,Gen.G,DRX,1,0,0,0.0,-0.08465608465608465,0.4666666666666667,0.59375,0.75,0.4444444444444444,18,23
0,5,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,Ascent,Gen.G,DRX,0,0,1,0.0,-0.08465608465608465,0.5555555555555556,0.6185567010309279,0.6222222222222222,0.47619047619047616,45,55
0,-11,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,1,1,Lotus,T1,Gen.G,1,0,0,-0.9365079365079365,-0.14882032667876582,0.6075949367088608,0.5346534653465347,0.5943396226415094,0.5178571428571429,-27,-11
0,-2,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,Icebox,T1,Gen.G,0,1,0,-0.9365079365079365,-0.14882032667876582,0.5,0.5,0.4731182795698925,0.5232558139534884,-93,-86
0,-4,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,Bind,T1,Gen.G,1,0,0,-0.9365079365079365,-0.14882032667876582,0.4166666666666667,0.4523809523809524,0.45588235294117646,0.5,-20,-18
0,-4,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,1,Lotus,Paper Rex,Gen.G,1,0,0,3.4444444444444446,-0.050000000000000044,0.5714285714285714,0.5,0.6055045871559633,0.5483870967741935,17,-20
0,4,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,1,Sunset,Paper Rex,Gen.G,0,1,0,3.4444444444444446,-0.050000000000000044,0.5111111111111111,0.6292134831460674,0.5476190476190477,0.5227272727272727,48,45
0,2,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,Icebox,Paper Rex,Gen.G,1,0,0,3.4444444444444446,-0.050000000000000044,0.4166666666666667,0.6666666666666666,0.4666666666666667,0.5408163265306123,-69,-68
